Flow Duration,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Labelb
5327902,24,6,6.0,0,0,1775967.333,1,1,80,0,0.75076456,0.0,6,0,0,256,-1,20,1
120860,26,20,8.666666667000001,10135,0,17265.71429,5,80,72,112,24.82210822,41.37018037,0,0,1,8192,229,20,1
104636,26,20,8.666666667000001,5840,0,17439.33333,45,652,72,92,28.67082075,38.227761,0,0,1,8192,229,20,1
101981,26,20,8.666666667000001,5840,0,16996.83333,45,527,72,92,29.41724439,39.22299252,0,0,1,8192,229,20,1
118989,26,20,8.666666667000001,11595,0,19831.5,6,49,72,92,25.21241459,33.61655279,0,0,1,8192,229,20,1
272703,26,20,8.666666667000001,7215,0,38957.57143,4,49,72,112,11.00097909,18.33496515,0,0,1,8192,229,20,1
9455784,30,6,6.0,0,0,2363946.0,1,1,100,0,0.528776884,0.0,6,0,0,256,-1,20,1
48232,26,20,8.666666667000001,11595,0,8038.666667,55,128,72,92,62.19936971,82.93249295,0,0,1,8192,229,20,1
515237,26,20,8.666666667000001,8675,0,73605.28571,35,89,72,112,5.822563209,9.704272015,0,0,1,8192,229,20,1
861032,26,20,8.666666667000001,5840,0,123004.5714,4,49,72,112,3.4841910639999996,5.806985106,0,0,1,8192,229,20,1
6288134,24,6,6.0,0,0,2096044.667,299,299,80,0,0.63611876,0.0,6,0,0,256,-1,20,1
3167222,24,6,6.0,0,0,1055740.6670000001,320,320,80,0,1.2629364159999998,0.0,6,0,0,256,-1,20,1
3063925,24,6,6.0,0,0,1021308.333,3,3,80,0,1.305514985,0.0,6,0,0,256,-1,20,1
1048992,24,6,6.0,0,0,349664.0,1,1,80,0,3.8131844669999997,0.0,6,0,0,256,-1,20,1
391248,26,20,8.666666667000001,8760,0,65208.0,54,722,72,92,7.667770826,10.22369443,0,0,1,8192,229,20,1
71714058,56,20,7.0,10135,0,6519459.818,0,0,172,92,0.11155413900000001,0.05577707,0,0,0,256,229,20,1
72530270,56,20,7.0,5840,0,6593660.909,3,3,172,92,0.110298776,0.055149388,0,0,0,256,229,20,1
71950031,56,20,7.0,8760,0,6540911.909,39,220,172,92,0.11118827699999999,0.055594139,0,0,0,256,229,20,1
71965349,56,20,7.0,8760,0,6542304.455,1,1,172,92,0.111164611,0.055582305,0,0,0,256,229,20,1
1215935,26,20,8.666666667000001,4380,0,151991.875,27,427,72,132,2.467237147,4.934474293,0,0,2,8192,229,20,1
1214402,26,20,8.666666667000001,4380,0,134933.5556,14,521,72,152,2.470351663,5.76415388,0,0,2,8192,229,20,1
1165321,26,20,8.666666667000001,5840,0,166474.4286,45,154,72,112,2.574397956,4.290663259,0,0,1,8192,229,20,1
71148319,62,20,6.8888888889999995,4380,0,5082022.786,2,2,192,132,0.126496313,0.084330875,0,0,0,256,229,20,1
71227653,56,20,7.0,8675,0,6475241.182,59,186,172,92,0.11231592900000001,0.056157964000000005,0,0,0,256,229,20,1
48052,26,20,8.666666667000001,5840,0,6006.5,46,217,72,132,62.43236494,124.86472990000001,0,0,2,8192,229,20,1
71246186,56,20,7.0,11595,0,6476926.0,1,1,172,92,0.112286712,0.056143356,0,0,0,256,229,20,1
1837706,26,20,8.666666667000001,10135,0,262529.4286,1,1,72,112,1.632470047,2.720783411,0,0,1,8192,229,20,1
857100,26,20,8.666666667000001,7215,0,122442.8571,4,48,72,112,3.500175009,5.833625015,0,0,1,8192,229,20,1
108952,26,20,8.666666667000001,7215,0,15564.571430000002,4,17,72,112,27.53506131,45.89176885,0,0,1,8192,229,20,1
109320,26,20,8.666666667000001,5840,0,13665.0,3,3,72,132,27.44237102,54.88474204,0,0,2,8192,229,20,1
1776105,26,20,8.666666667000001,4380,0,222013.125,2,60,72,132,1.6890893269999998,3.378178655,0,0,2,8192,229,20,1
1048363,26,20,8.666666667000001,7215,0,149766.1429,63,63,72,112,2.8616042339999996,4.769340391,0,0,1,8192,229,20,1
71170688,56,20,7.0,4380,0,5474668.307999998,0,0,172,132,0.112405826,0.08430437,0,0,0,256,229,20,1
70212011,56,20,7.0,8760,0,6382910.091,1,1,172,92,0.113940619,0.05697031,0,0,0,256,229,20,1
70307322,62,20,6.8888888889999995,8760,0,5408255.538,1,1,192,112,0.12800942699999998,0.071116348,0,0,0,256,229,20,1
312616,26,20,8.666666667000001,7215,0,44659.42857,4,49,72,112,9.596437802,15.994063,0,0,1,8192,229,20,1
71225628,56,20,7.0,5840,0,5478894.462,1,1,172,132,0.112319122,0.084239341,0,0,0,256,229,20,1
798079,26,20,8.666666667000001,10135,0,133013.1667,65,65,72,92,3.7590263619999997,5.012035149,0,0,1,8192,229,20,1
817817,26,20,8.666666667000001,8760,0,116831.0,39,168,72,112,3.6683023219999997,6.113837202999999,0,0,1,8192,229,20,1
1274722,26,20,8.666666667000001,5840,0,182103.1429,21,65,72,112,2.3534543219999997,3.92242387,0,0,1,8192,229,20,1
107086,26,20,8.666666667000001,5840,0,13385.75,4,84,72,132,28.01486656,56.02973311,0,0,2,8192,229,20,1
1405631,26,20,8.666666667000001,11595,0,234271.8333,1,1,72,92,2.134272793,2.8456970569999998,0,0,1,8192,229,20,1
70540375,62,20,6.8888888889999995,5840,0,5038598.214,1,3,192,132,0.127586506,0.085057671,0,0,0,256,229,20,1
1438608,26,20,8.666666667000001,5840,0,179826.0,46,78,72,132,2.085349171,4.170698342,0,0,2,8192,229,20,1
725318,26,20,8.666666667000001,4380,0,90664.75,15,394,72,132,4.136116848,8.272233696,0,0,2,8192,229,20,1
293175,26,20,8.666666667000001,11595,0,48862.5,3,3,72,92,10.23279611,13.64372815,0,0,1,8192,229,20,1
182,64,32,32.0,81,81,60.66666667,0,1,80,80,10989.01099,10989.01099,32,0,1,-1,-1,40,0
256,64,32,32.0,129,129,85.33333333,1,1,64,64,7812.5,7812.5,32,0,1,-1,-1,32,0
285,64,32,32.0,129,129,95.0,1,1,40,40,7017.54386,7017.54386,32,0,1,-1,-1,20,0
251,64,32,32.0,102,102,83.66666667,48,48,40,40,7968.127490000003,7968.127490000003,32,0,1,-1,-1,20,0
311,0,0,0.0,0,0,311.0,311,311,64,0,6430.868167000001,0.0,0,0,0,30016,-1,32,0
183,12,6,6.0,0,0,183.0,183,183,40,0,10928.96175,0.0,6,0,0,64209,-1,20,0
20897,12,6,6.0,0,0,20897.0,20897,20897,40,0,95.70751783,0.0,6,0,0,254,-1,20,0
23847,6,6,6.0,6,6,23847.0,23847,0,20,20,41.93399589,41.93399589,6,1,1,252,64,20,0
115491696,1012,630,46.0,1418,0,2961325.538,3,3,712,584,0.19048988600000002,0.155855361,0,0,0,29200,358,32,0
5315648,6,6,6.0,6,6,885941.3333,1,0,20,120,0.188123819,1.128742911,6,1,6,229,0,20,0
2040644,6,6,6.0,6,6,340107.3333,3,0,20,120,0.490041379,2.940248275,6,1,6,229,0,20,0
12878245,6,6,6.0,6,6,2575649.0,3,0,20,100,0.077650332,0.38825166,6,1,5,229,0,20,0
12882291,6,6,6.0,6,6,2147048.5,3,0,20,120,0.077625944,0.46575566399999996,6,1,6,229,0,20,0
10142213,1375,1375,1375.0,6,0,1690368.833,4,0,20,132,0.098597811,0.591586866,0,1,6,229,0,20,0
10143225,6,6,6.0,6,6,1690537.5,0,0,20,120,0.09858797400000001,0.5915278420000001,6,1,6,229,0,20,0
8151259,6,6,6.0,6,6,1358543.167,1,0,20,120,0.122680435,0.73608261,6,1,6,229,0,20,0
1177065,11601,7215,2900.25,20,0,196177.5,0,164,92,72,3.3982830180000003,2.548712263,0,0,0,29200,256,20,0
2074258,6,6,6.0,6,6,414851.6,1,0,20,100,0.482100105,2.410500526,6,1,5,229,0,20,0
71263378,11607,4380,1658.142857,20,0,4750891.867,0,17,152,192,0.098227171,0.126292077,0,1,1,229,256,20,0
58213,1375,1375,1375.0,6,0,11642.6,3,0,20,112,17.17829351,85.89146754,0,1,5,229,0,20,0
977940,6,6,6.0,6,6,195588.0,3,0,20,100,1.022557621,5.112788106,6,1,5,229,0,20,0
979890,6,6,6.0,6,6,163315.0,4,0,20,120,1.020522712,6.12313627,6,1,6,229,0,20,0
984937,6,6,6.0,6,6,196987.4,3,0,20,100,1.0152933640000001,5.07646682,6,1,5,229,0,20,0
71053459,12982,11595,2596.4,20,0,5465650.692000002,1,187,112,204,0.070369551,0.12666519199999998,0,1,1,229,256,20,0
9214592,6,6,6.0,6,6,1535765.333,234,0,20,120,0.10852352400000001,0.651141147,6,1,6,229,0,20,0
6605544,6,6,6.0,6,6,1100924.0,3,0,20,120,0.151387986,0.908327914,6,1,6,229,0,20,0
4854671,1375,1375,1375.0,6,0,970934.2,1,0,20,112,0.205987182,1.029935911,0,1,5,229,0,20,0
70725406,11607,5840,1658.142857,20,0,4715027.067,1,9,152,192,0.098974335,0.127252716,0,1,1,229,256,20,0
7384281,6,6,6.0,6,6,1476856.2,6,0,20,100,0.135422799,0.677113994,6,1,5,229,0,20,0
3370184,1375,1375,1375.0,6,0,674036.8,0,0,20,112,0.296719704,1.4835985219999999,0,1,5,229,0,20,0
78,0,0,0.0,0,0,39.0,30,0,32,64,12820.51282,25641.02564,0,1,2,243,290,32,0
57,6,6,6.0,6,6,57.0,57,0,20,20,17543.85965,17543.85965,6,1,1,115,254,20,0
82,6,6,6.0,6,6,82.0,82,0,20,20,12195.12195,12195.12195,6,1,1,123,251,20,0
841114,26,20,8.666666667000001,7300,0,120159.1429,4,4,72,112,3.56669845,5.944497417000001,0,0,1,8192,229,20,1
1920915,30,6,6.0,0,0,480228.75,1,1,100,0,2.60292621,0.0,6,0,0,256,-1,20,1
929690,20,20,10.0,8760,0,185938.0,35,4736,52,92,2.151254719,4.302509439,0,0,2,8192,229,20,1
8178479,30,6,6.0,0,0,2044619.75,226,226,100,0,0.611360621,0.0,6,0,0,256,-1,20,1
4063937,30,6,6.0,0,0,1015984.25,1,1,100,0,1.2303340329999999,0.0,6,0,0,256,-1,20,1
778115,30,6,6.0,0,0,194528.75,163,163,100,0,6.425785392000001,0.0,6,0,0,256,-1,20,1
52334,26,20,8.666666667000001,11595,0,8722.333333,5,182,72,92,57.32411052,76.43214736,0,0,1,8192,229,20,1
5771865,30,6,6.0,0,0,1442966.25,3,3,100,0,0.8662711270000001,0.0,6,0,0,256,-1,20,1
903359,26,20,8.666666667000001,4380,0,129051.2857,20,52,72,112,3.320938852,5.534898086,0,0,1,8192,229,20,1
47528,20,20,10.0,4380,0,7921.333333,15,8988,52,112,42.08045784,105.2011446,0,0,2,8192,229,20,1
29012,24,6,6.0,0,0,9670.666667,4,4,80,0,137.8739832,0.0,6,0,0,256,-1,20,1
1000333,26,20,8.666666667000001,4380,0,125041.625,55,985,72,132,2.9990013330000003,5.998002665,0,0,2,8192,229,20,1
1012341,26,20,8.666666667000001,10135,0,144620.1429,4,49,72,112,2.9634283310000002,4.939047218,0,0,1,8192,229,20,1
6612258,24,6,6.0,0,0,2204086.0,2,2,80,0,0.604937073,0.0,6,0,0,256,-1,20,1
666980,26,20,8.666666667000001,8675,0,95282.85714,5,74,72,112,4.497885994,7.4964766560000005,0,0,1,8192,229,20,1
3573931,30,6,6.0,0,0,893482.75,3,3,100,0,1.399019735,0.0,6,0,0,256,-1,20,1
2623939,24,6,6.0,0,0,874646.3333,3,3,80,0,1.524425682,0.0,6,0,0,256,-1,20,1
547399,24,6,6.0,0,0,182466.3333,3,3,80,0,7.307284083,0.0,6,0,0,256,-1,20,1
991229,26,20,8.666666667000001,5840,0,123903.625,3,3,72,132,3.0265458339999998,6.053091667,0,0,2,8192,229,20,1
8601784,24,6,6.0,0,0,2867261.333,994,994,80,0,0.465019814,0.0,6,0,0,256,-1,20,1
790425,26,20,8.666666667000001,5755,0,98803.125,2,66,72,132,3.795426511,7.590853022,0,0,2,8192,229,20,1
10266733,24,6,6.0,0,0,3422244.333,3,3,80,0,0.389607872,0.0,6,0,0,256,-1,20,1
403301,26,20,8.666666667000001,10135,0,57614.428570000004,12,209,72,112,7.438612847000001,12.39768808,0,0,1,8192,229,20,1
4241928,30,6,6.0,0,0,1060482.0,1,1,100,0,1.178709304,0.0,6,0,0,256,-1,20,1
1184740,26,20,8.666666667000001,4380,0,148092.5,18,98,72,132,2.5322011580000003,5.064402316000001,0,0,2,8192,229,20,1
4644899,24,6,6.0,0,0,1548299.667,1,1,80,0,0.861159737,0.0,6,0,0,256,-1,20,1
30227,24,6,6.0,0,0,10075.66667,235,235,80,0,132.332021,0.0,6,0,0,256,-1,20,1
10114745,24,6,6.0,0,0,3371581.667,4,4,80,0,0.39546226799999995,0.0,6,0,0,256,-1,20,1
12043757,24,6,6.0,0,0,4014585.667,4,4,80,0,0.33212227699999997,0.0,6,0,0,256,-1,20,1
10045748,24,6,6.0,0,0,3348582.667,3,3,80,0,0.39817841299999995,0.0,6,0,0,256,-1,20,1
9774188,24,6,6.0,0,0,3258062.667,317,317,80,0,0.409241156,0.0,6,0,0,256,-1,20,1
3020950,24,6,6.0,0,0,1006983.333,995,995,80,0,1.324086794,0.0,6,0,0,256,-1,20,1
3016926,24,6,6.0,0,0,1005642.0,3,3,80,0,1.325852871,0.0,6,0,0,256,-1,20,1
2962993,24,6,6.0,0,0,987664.3333,1,1,80,0,1.349986315,0.0,6,0,0,256,-1,20,1
2106956,30,6,6.0,0,0,526739.0,0,0,100,0,2.373091797,0.0,6,0,0,256,-1,20,1
6906773,24,6,6.0,0,0,2302257.667,3,3,80,0,0.5791416629999999,0.0,6,0,0,256,-1,20,1
6708902,30,6,6.0,0,0,1677225.5,765,765,100,0,0.7452784379999999,0.0,6,0,0,256,-1,20,1
7813638,56,20,7.0,7215,0,710330.7273,1,1,172,92,1.023850862,0.511925431,0,0,0,256,229,20,1
1421707,26,20,8.666666667000001,5840,0,177713.375,3,116,72,132,2.110139431,4.220278862,0,0,2,8192,229,20,1
71065479,56,20,7.0,8760,0,6460498.091,1,1,172,92,0.112572238,0.056286119,0,0,0,256,229,20,1
1075075,26,20,8.666666667000001,5840,0,153582.1429,1,1,72,112,2.790502988,4.650838314,0,0,1,8192,229,20,1
1075085,26,20,8.666666667000001,7300,0,153583.5714,6,51,72,112,2.790477032,4.650795053,0,0,1,8192,229,20,1
788423,26,20,8.666666667000001,5840,0,98552.875,2,2,72,132,3.8050640330000003,7.6101280660000015,0,0,2,8192,229,20,1
648845,26,20,8.666666667000001,11595,0,108140.8333,12,18,72,92,4.623600398,6.16480053,0,0,1,8192,229,20,1
633677,26,20,8.666666667000001,5840,0,79209.625,3,3,72,132,4.734273139,9.468546278,0,0,2,8192,229,20,1
1505329,26,20,8.666666667000001,7300,0,215047.0,33,33,72,112,1.99291982,3.3215330339999998,0,0,1,8192,229,20,1
882388,26,20,8.666666667000001,5840,0,110298.5,3,48,72,132,3.399864912,6.799729824,0,0,2,8192,229,20,1
72679880,56,20,7.0,4380,0,6056656.667,1,1,172,112,0.11007172800000001,0.06879483,0,0,0,256,229,20,1
1800152,26,20,8.666666667000001,5840,0,257164.5714,4,48,72,112,1.6665259380000002,2.77754323,0,0,1,8192,229,20,1
32656,26,20,8.666666667000001,5840,0,4665.142857,2,2,72,112,91.86673199,153.11122,0,0,1,8192,229,20,1
995749,26,20,8.666666667000001,8760,0,165958.1667,8,85,72,92,3.012807444,4.0170765930000005,0,0,1,8192,229,20,1
1510875,26,20,8.666666667000001,4380,0,188859.375,3,75,72,132,1.9856043680000002,3.971208737,0,0,2,8192,229,20,1
34295,26,20,8.666666667000001,8760,0,5715.833333,55,228,72,92,87.4763085,116.63507800000001,0,0,1,8192,229,20,1
71745419,56,20,7.0,5840,0,5124672.786,1,1,172,152,0.11150537699999999,0.097567205,0,0,0,256,229,20,1
887812,26,20,8.666666667000001,7215,0,126830.2857,3,49,72,112,3.379093772,5.6318229539999995,0,0,1,8192,229,20,1
1004023,26,20,8.666666667000001,11595,0,167337.1667,2,147,72,92,2.9879793589999997,3.9839724789999997,0,0,1,8192,229,20,1
80187907,56,20,7.0,7300,0,6682325.583,3,4,172,112,0.09976566699999999,0.06235354200000001,0,0,0,256,229,20,1
73010196,56,20,7.0,8760,0,6637290.545,2,2,172,92,0.10957373699999999,0.054786867999999996,0,0,0,256,229,20,1
446282,26,20,8.666666667000001,10135,0,74380.33333,91,452,72,92,6.722207035,8.962942713,0,0,1,8192,229,20,1
734025,26,20,8.666666667000001,5840,0,91753.125,4,4,72,132,4.087054256,8.174108511,0,0,2,8192,229,20,1
73291429,62,20,6.8888888889999995,4380,0,5235102.071,0,0,192,132,0.12279744199999999,0.081864961,0,0,0,256,229,20,1
1211836,26,20,8.666666667000001,7300,0,173119.4286,2,20,72,112,2.475582505,4.125970841,0,0,1,8192,229,20,1
70958,180,45,45.0,142,142,10136.85714,3,3,80,80,56.37137462,56.37137462,45,0,1,-1,-1,20,0
139,12,6,6.0,0,0,139.0,139,139,40,0,14388.48921,0.0,6,0,0,256,-1,20,0
3,12,6,6.0,0,0,3.0,3,3,40,0,666666.6667,0.0,6,0,0,0,-1,20,0
115937784,1704,501,68.16,1460,0,2576395.2,3,3,520,432,0.215632895,0.181131632,0,0,0,29200,5120,20,0
118112657,870,435,48.33333333,746,0,3691020.5310000004,46,56737,584,488,0.152396876,0.12699739699999998,0,0,0,29200,349,32,0
72045,72,36,36.0,143,143,24015.0,3,3,80,80,27.76042751,27.76042751,36,0,1,-1,-1,40,0
70446,60,30,30.0,208,208,23482.0,4,48,64,80,28.39054027,28.39054027,30,0,1,-1,-1,32,0
53706,68,34,34.0,113,113,17902.0,1,1,80,40,37.23978699,37.23978699,34,0,1,-1,-1,40,0
5441366,0,0,0.0,0,0,1088273.2,60,24208,136,80,0.735109529,0.367554765,0,0,0,29200,28960,32,0
5023,0,0,0.0,0,0,5023.0,5023,5023,64,0,398.1684252,0.0,0,0,0,237,-1,32,0
117476505,2185,437,91.04166667,796,0,2865280.61,16,113,776,584,0.20429617,0.15322212699999999,0,0,0,29200,294,32,0
1010986,0,0,0.0,6,6,202197.2,517,500660,92,60,2.967400142,2.967400142,0,0,1,8192,0,28,0
11521870,6,6,6.0,6,6,2304374.0,1,0,20,100,0.086791467,0.433957335,6,1,5,229,0,20,0
10766647,6,6,6.0,6,6,2153329.4,0,0,20,100,0.09287942699999999,0.46439713299999996,6,1,5,229,0,20,0
70864629,11613,4380,1659.0,20,0,4724308.6,1,31,152,192,0.098779886,0.127002711,0,1,1,229,256,20,0
71384876,11613,5840,1659.0,20,0,4461554.75,1,48,152,212,0.09805998699999999,0.140085695,0,1,1,229,256,20,0
6761770,6,6,6.0,6,6,1126961.6670000001,3,0,20,120,0.147890271,0.8873416279999999,6,1,6,229,0,20,0
936338,6,6,6.0,6,6,187267.6,3,0,20,100,1.067990405,5.339952026000001,6,1,5,229,0,20,0
5108431,6,6,6.0,6,6,1021686.2,3,0,20,100,0.195754822,0.9787741090000001,6,1,5,229,0,20,0
5075362,6,6,6.0,6,6,845893.6667,1,0,20,120,0.197030281,1.182181685,6,1,6,229,0,20,0
5103452,6,6,6.0,6,6,1020690.4,183,0,20,100,0.195945803,0.979729015,6,1,5,229,0,20,0
4027340,1375,1375,1375.0,6,0,805468.0,4,0,20,112,0.24830285,1.24151425,0,1,5,229,0,20,0
1070106,6,6,6.0,6,6,214021.2,3,0,20,100,0.934486864,4.67243432,6,1,5,229,0,20,0
7470713,6,6,6.0,6,6,1245118.8329999999,0,0,20,120,0.13385603199999999,0.8031361929999999,6,1,6,229,0,20,0
2564952,1375,1375,1375.0,6,0,427492.0,3,0,20,132,0.389870844,2.3392250619999997,0,1,6,229,0,20,0
73384484,11613,5840,1659.0,20,0,4892298.933,1,3,152,192,0.095388011,0.122641729,0,1,1,229,256,20,0
1225511,6,6,6.0,6,6,204251.8333,1,0,20,120,0.815986148,4.895916887,6,1,6,229,0,20,0
1338017,24,6,6.0,0,0,446005.6667,1,1,80,0,2.989498639,0.0,6,0,0,256,-1,20,1
842024,30,6,6.0,0,0,210506.0,4,4,100,0,5.9380730239999995,0.0,6,0,0,256,-1,20,1
9360757,30,6,6.0,0,0,2340189.25,1,1,100,0,0.534144835,0.0,6,0,0,256,-1,20,1
582462,26,20,8.666666667000001,4380,0,64718.0,2,221,72,152,5.150550593999999,12.01795139,0,0,2,8192,229,20,1
1275738,26,20,8.666666667000001,11595,0,212623.0,4,151,72,92,2.351580027,3.135440035,0,0,1,8192,229,20,1
1168453,26,20,8.666666667000001,11595,0,194742.1667,4,4,72,92,2.567497366,3.423329822,0,0,1,8192,229,20,1
39788,26,20,8.666666667000001,8760,0,6631.333333,111,268,72,92,75.39961798,100.532824,0,0,1,8192,229,20,1
98335,26,20,8.666666667000001,4380,0,12291.875,67,167,72,132,30.50795749,61.01591498,0,0,2,8192,229,20,1
1331994,26,20,8.666666667000001,7215,0,190284.8571,3,58,72,112,2.252262398,3.753770663,0,0,1,8192,229,20,1
11466712,30,6,6.0,0,0,2866678.0,4,4,100,0,0.43604478799999996,0.0,6,0,0,256,-1,20,1
5944002,24,6,6.0,0,0,1981334.0,0,0,80,0,0.672947284,0.0,6,0,0,256,-1,20,1
153824,26,20,8.666666667000001,5840,0,19228.0,3,192,72,132,19.502808399999996,39.00561681,0,0,2,8192,229,20,1
2203017,30,6,6.0,0,0,550754.25,1,1,100,0,2.269614806,0.0,6,0,0,256,-1,20,1
10128777,24,6,6.0,0,0,3376259.0,1,1,80,0,0.394914411,0.0,6,0,0,256,-1,20,1
86677,26,20,8.666666667000001,10135,0,12382.42857,49,144,72,112,34.61125789,57.68542981,0,0,1,8192,229,20,1
1814249,26,20,8.666666667000001,4380,0,226781.125,3,49,72,132,1.653576769,3.307153538,0,0,2,8192,229,20,1
55815,26,20,8.666666667000001,4380,0,6976.875,15,97,72,132,53.74899221,107.4979844,0,0,2,8192,229,20,1
11288720,30,6,6.0,0,0,2822180.0,0,0,100,0,0.44292001200000003,0.0,6,0,0,256,-1,20,1
7281825,24,6,6.0,0,0,2427275.0,3,3,80,0,0.549312844,0.0,6,0,0,256,-1,20,1
38574,26,20,8.666666667000001,7215,0,4821.75,45,113,72,132,77.77259294,155.5451859,0,0,2,8192,229,20,1
3535218,24,6,6.0,0,0,1178406.0,355,355,80,0,1.131471949,0.0,6,0,0,256,-1,20,1
3406920,30,6,6.0,0,0,851730.0,999,999,100,0,1.467601235,0.0,6,0,0,256,-1,20,1
2011973,36,6,6.0,0,0,402394.6,3,3,120,0,2.982147375,0.0,6,0,0,256,-1,20,1
8662777,30,6,6.0,0,0,2165694.25,981,981,100,0,0.577182121,0.0,6,0,0,256,-1,20,1
11267995,24,6,6.0,0,0,3755998.333,216,216,80,0,0.35498773299999997,0.0,6,0,0,256,-1,20,1
8950782,24,6,6.0,0,0,2983594.0,213,213,80,0,0.44688832799999995,0.0,6,0,0,256,-1,20,1
5314900,30,6,6.0,0,0,1328725.0,1,1,100,0,0.940751472,0.0,6,0,0,256,-1,20,1
3315933,30,6,6.0,0,0,828983.25,1,1,100,0,1.507871239,0.0,6,0,0,256,-1,20,1
7963951,50,20,7.142857143,5840,0,723995.5455,3,3,152,112,0.8789607070000001,0.627829076,0,0,0,256,229,20,1
7639278,56,20,7.0,4380,0,587636.7692,2,133,172,132,1.0472193840000001,0.7854145379999999,0,0,0,256,229,20,1
8731763,30,6,6.0,0,0,2182940.75,1,1,100,0,0.5726220470000001,0.0,6,0,0,256,-1,20,1
5466975,24,6,6.0,0,0,1822325.0,339,339,80,0,0.7316660490000001,0.0,6,0,0,256,-1,20,1
8132804,30,6,6.0,0,0,2033201.0,1,1,100,0,0.61479411,0.0,6,0,0,256,-1,20,1
4652911,30,6,6.0,0,0,1163227.75,1,1,100,0,1.0745960970000001,0.0,6,0,0,256,-1,20,1
720966,26,20,8.666666667000001,8675,0,120161.0,84,979,72,92,4.1610838789999995,5.548111839,0,0,1,8192,229,20,1
547603,26,20,8.666666667000001,11595,0,91267.16667,14,100,72,92,5.478421411,7.304561882000001,0,0,1,8192,229,20,1
74315330,56,20,7.0,5840,0,6192944.167,1,1,172,112,0.107649391,0.06728086900000001,0,0,0,256,229,20,1
74310424,56,20,7.0,10135,0,6192535.333,3,3,172,112,0.107656498,0.067285311,0,0,0,256,229,20,1
365051,26,20,8.666666667000001,5840,0,52150.14286,90,238,72,112,8.21802981,13.69671635,0,0,1,8192,229,20,1
1271752,26,20,8.666666667000001,10135,0,181678.8571,5,48,72,112,2.358950487,3.931584145,0,0,1,8192,229,20,1
560638,26,20,8.666666667000001,11595,0,93439.66667,5,97,72,92,5.351046486,7.134728647999999,0,0,1,8192,229,20,1
56758,26,20,8.666666667000001,7300,0,8108.285714,26,536,72,112,52.85598506,88.09330843,0,0,1,8192,229,20,1
1296158,26,20,8.666666667000001,4380,0,162019.75,17,35,72,132,2.314532642,4.629065284,0,0,2,8192,229,20,1
133295,26,20,8.666666667000001,5755,0,16661.875,4,48,72,132,22.50647061,45.01294122,0,0,2,8192,229,20,1
73635836,56,20,7.0,8760,0,6694166.909,4,4,172,92,0.10864275400000001,0.054321377000000004,0,0,0,256,229,20,1
20200,26,20,8.666666667000001,7300,0,2885.714286,187,963,72,112,148.5148515,247.52475249999998,0,0,1,8192,229,20,1
1408840,26,20,8.666666667000001,5840,0,201262.8571,72,125,72,112,2.129411431,3.549019051,0,0,1,8192,229,20,1
75546244,62,20,6.8888888889999995,8760,0,6295520.333,1,1,192,92,0.11913232900000001,0.052947702,0,0,0,256,229,20,1
1752901,26,20,8.666666667000001,7300,0,250414.4286,3,3,72,112,1.711448621,2.852414369,0,0,1,8192,229,20,1
74204777,56,20,7.0,7215,0,6745888.818,1,1,172,92,0.107809771,0.053904885,0,0,0,256,229,20,1
1411880,26,20,8.666666667000001,5840,0,201697.1429,2,2,72,112,2.124826473,3.5413774539999996,0,0,1,8192,229,20,1
97866,26,20,8.666666667000001,5840,0,12233.25,20,20,72,132,30.65415977,61.30831954,0,0,2,8192,229,20,1
73853525,56,20,7.0,10135,0,6154460.417,4,159,172,112,0.10832252099999999,0.067701576,0,0,0,256,229,20,1
90457,26,20,8.666666667000001,5755,0,11307.125,3,17,72,132,33.16492919,66.32985839,0,0,2,8192,229,20,1
50083,26,20,8.666666667000001,4380,0,6260.375,17,48,72,132,59.90056506,119.8011301,0,0,2,8192,229,20,1
101739,26,20,8.666666667000001,4380,0,12717.375,16,480,72,132,29.48721729,58.97443458,0,0,2,8192,229,20,1
74385055,56,20,7.0,5840,0,6198754.583,1,1,172,112,0.107548485,0.06721780299999999,0,0,0,256,229,20,1
1293717,26,20,8.666666667000001,11595,0,215619.5,6,65,72,92,2.3188997280000003,3.091866305,0,0,1,8192,229,20,1
75911111,56,20,7.0,5840,0,5839316.2310000025,38,169,172,132,0.105386417,0.079039813,0,0,0,256,229,20,1
1488475,26,20,8.666666667000001,4380,0,186059.375,37,49,72,132,2.0154856480000003,4.0309712960000015,0,0,2,8192,229,20,1
27,6,6,6.0,6,6,27.0,27,0,20,20,37037.037039999996,37037.037039999996,6,1,1,946,255,20,0
6193026,0,0,0.0,0,0,1238605.2,21,66177,136,80,0.64588781,0.322943905,0,0,0,29200,65535,32,0
6943141,435,435,36.25,2896,0,289297.5417,1,1,416,432,1.7283244,1.8723514330000002,0,0,1,29200,676,32,0
295,64,32,32.0,129,129,98.33333333,1,14,40,40,6779.661017,6779.661017,32,0,1,-1,-1,20,0
204,64,32,32.0,102,102,68.0,3,3,64,64,9803.921569,9803.921569,32,0,1,-1,-1,32,0
