avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct
1.86,4.5,5.0,1.0,Winterfell,2014-06-22,iPhone,2014-01-25,0.0,0,True,37.5
5.82,5.0,5.0,1.0,Astapor,2014-03-06,iPhone,2014-01-31,0.0,0,True,100.0
3.84,5.0,5.0,1.09,King's Landing,2014-06-22,iPhone,2014-01-18,12.5,3,False,50.0
2.32,5.0,,1.0,Astapor,2014-01-30,Android,2014-01-30,0.0,1,True,100.0
2.37,5.0,,1.0,King's Landing,2014-06-29,iPhone,2014-01-27,0.0,0,True,0.0
1.17,5.0,5.0,1.0,Winterfell,2014-01-06,iPhone,2014-01-05,0.0,1,False,100.0
6.0,,2.0,4.0,Astapor,2014-02-09,iPhone,2014-01-25,100.0,1,False,0.0
4.14,5.0,4.6,1.1,Winterfell,2014-05-24,Android,2014-01-31,15.4,5,True,69.2
3.23,5.0,5.0,1.0,Astapor,2014-03-28,Android,2014-01-03,0.0,0,True,100.0
1.82,,,1.0,Winterfell,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0
3.29,4.8,5.0,1.0,Astapor,2014-06-08,iPhone,2014-01-30,0.0,0,False,0.0
13.12,5.0,,1.0,Winterfell,2014-02-01,iPhone,2014-01-25,0.0,1,False,0.0
2.51,4.3,4.5,1.21,King's Landing,2014-06-29,iPhone,2014-01-19,42.9,2,True,14.3
0.63,5.0,,1.0,Astapor,2014-05-09,iPhone,2014-01-21,0.0,0,True,100.0
1.83,5.0,3.8,1.19,King's Landing,2014-05-10,iPhone,2014-01-18,17.6,3,False,76.5
1.88,5.0,4.8,1.08,Astapor,2014-02-10,iPhone,2014-01-21,16.7,6,False,33.3
3.34,4.5,4.0,1.13,Astapor,2014-01-13,iPhone,2014-01-10,25.0,4,False,25.0
7.81,4.8,4.9,1.12,Astapor,2014-06-18,iPhone,2014-01-15,14.8,1,True,44.4
3.57,5.0,,1.0,Astapor,2014-03-16,iPhone,2014-01-27,0.0,0,False,0.0
1.34,5.0,,1.0,Winterfell,2014-04-01,Android,2014-01-03,0.0,0,True,100.0
3.3,4.7,3.7,1.0,Astapor,2014-06-09,iPhone,2014-01-30,0.0,7,True,78.6
6.71,5.0,,1.0,Astapor,2014-03-10,Android,2014-01-17,0.0,0,False,0.0
2.41,4.9,4.9,1.22,Astapor,2014-06-21,iPhone,2014-01-16,27.3,5,False,63.6
8.08,5.0,5.0,1.0,Astapor,2014-01-13,iPhone,2014-01-13,0.0,1,False,100.0
2.43,5.0,4.2,1.29,King's Landing,2014-06-23,iPhone,2014-01-07,14.3,0,False,71.4
0.59,5.0,5.0,1.0,Astapor,2014-05-10,iPhone,2014-01-30,0.0,0,True,100.0
14.51,5.0,,1.0,Winterfell,2014-01-12,iPhone,2014-01-08,0.0,1,True,0.0
5.21,5.0,5.0,1.0,King's Landing,2014-01-20,Android,2014-01-19,0.0,1,True,0.0
2.96,5.0,5.0,1.0,Winterfell,2014-05-31,iPhone,2014-01-10,0.0,2,False,33.3
5.93,5.0,5.0,1.0,King's Landing,2014-07-01,iPhone,2014-01-16,0.0,1,False,100.0
10.43,5.0,5.0,1.25,Astapor,2014-01-01,Android,2014-01-01,100.0,1,False,100.0
1.85,4.6,5.0,1.0,Winterfell,2014-06-28,Android,2014-01-02,0.0,9,False,88.3
3.03,4.6,5.0,1.23,Winterfell,2014-06-30,iPhone,2014-01-21,20.9,9,True,56.7
4.65,5.0,5.0,1.0,Winterfell,2014-05-25,iPhone,2014-01-01,0.0,0,False,33.3
2.82,4.8,4.3,1.0,Winterfell,2014-02-18,Android,2014-01-30,0.0,6,False,66.7
2.05,4.7,5.0,1.0,Winterfell,2014-05-11,iPhone,2014-01-15,0.0,0,False,33.3
19.81,5.0,5.0,2.0,Winterfell,2014-03-19,Android,2014-01-13,50.0,0,True,100.0
7.5,4.8,4.0,1.01,King's Landing,2014-07-01,iPhone,2014-01-16,1.7,8,True,70.9
1.64,5.0,5.0,1.0,King's Landing,2014-01-19,Android,2014-01-18,0.0,1,True,0.0
3.18,4.9,4.6,1.0,Winterfell,2014-06-22,iPhone,2014-01-26,0.0,2,True,57.1
4.56,4.5,2.0,1.0,Winterfell,2014-06-18,iPhone,2014-01-29,0.0,1,False,50.0
8.07,3.0,,1.0,King's Landing,2014-05-23,iPhone,2014-01-05,0.0,0,False,100.0
1.84,5.0,4.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-10,0.0,4,True,0.0
4.07,2.5,5.0,1.0,Winterfell,2014-02-21,Android,2014-01-16,0.0,1,False,100.0
2.48,4.9,4.8,1.06,King's Landing,2014-06-30,Android,2014-01-26,11.7,15,True,60.0
2.34,4.9,4.9,1.0,King's Landing,2014-07-01,Android,2014-01-11,0.0,0,True,23.1
1.89,4.6,4.8,1.0,Winterfell,2014-01-22,iPhone,2014-01-21,0.0,5,True,100.0
11.86,4.0,,1.0,Winterfell,2014-06-15,iPhone,2014-01-25,0.0,0,False,0.0
3.83,5.0,5.0,1.04,Astapor,2014-04-26,Android,2014-01-26,16.7,4,False,66.7
14.59,5.0,5.0,1.0,Astapor,2014-01-12,iPhone,2014-01-11,0.0,1,False,0.0
1.43,5.0,5.0,1.0,King's Landing,2014-06-04,Android,2014-01-30,0.0,0,False,100.0
6.46,5.0,5.0,1.0,King's Landing,2014-06-21,iPhone,2014-01-29,0.0,1,False,33.3
31.01,5.0,5.0,1.0,Astapor,2014-01-09,,2014-01-08,0.0,1,False,100.0
5.21,5.0,5.0,1.0,Astapor,2014-01-28,iPhone,2014-01-17,0.0,2,False,100.0
14.79,5.0,5.0,1.0,Astapor,2014-04-02,Android,2014-01-18,0.0,0,False,100.0
3.84,4.9,4.5,1.0,Astapor,2014-05-25,Android,2014-01-16,0.0,2,False,50.0
7.34,5.0,3.3,1.0,Astapor,2014-04-14,iPhone,2014-01-20,0.0,0,False,25.0
3.13,5.0,4.3,1.0,Winterfell,2014-04-02,iPhone,2014-01-13,0.0,0,True,100.0
1.58,5.0,,1.0,Winterfell,2014-03-26,iPhone,2014-01-18,0.0,1,False,50.0
4.42,5.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-18,0.0,1,False,0.0
5.73,5.0,4.8,1.0,King's Landing,2014-06-22,iPhone,2014-01-24,0.0,1,False,60.0
7.85,5.0,,1.0,Astapor,2014-05-23,Android,2014-01-25,0.0,0,False,100.0
2.88,4.9,4.9,1.03,King's Landing,2014-06-25,iPhone,2014-01-09,13.0,2,False,65.2
6.75,5.0,5.0,1.0,Astapor,2014-03-23,iPhone,2014-01-10,0.0,1,True,0.0
6.25,5.0,5.0,1.0,Astapor,2014-01-19,iPhone,2014-01-18,0.0,1,True,0.0
2.51,4.9,4.5,1.05,King's Landing,2014-06-30,iPhone,2014-01-07,8.6,8,True,93.1
5.54,5.0,,1.0,Astapor,2014-01-25,iPhone,2014-01-25,0.0,1,True,0.0
10.1,5.0,5.0,1.0,Astapor,2014-01-17,Android,2014-01-01,0.0,4,True,50.0
7.04,5.0,4.0,1.13,Winterfell,2014-05-27,iPhone,2014-01-06,25.0,1,False,100.0
3.23,5.0,5.0,1.0,King's Landing,2014-06-22,Android,2014-01-20,0.0,0,True,40.0
3.95,5.0,5.0,1.0,Astapor,2014-06-24,iPhone,2014-01-08,0.0,1,False,100.0
2.48,4.8,4.9,1.1,King's Landing,2014-06-29,iPhone,2014-01-09,8.6,4,True,62.9
1.76,4.8,3.7,1.1,Winterfell,2014-06-29,iPhone,2014-01-19,8.3,4,True,66.7
2.41,5.0,5.0,1.0,Astapor,2014-04-11,iPhone,2014-01-12,0.0,1,True,50.0
1.37,5.0,5.0,1.0,Winterfell,2014-01-22,Android,2014-01-12,0.0,1,False,100.0
1.55,5.0,3.0,1.0,Astapor,2014-05-25,iPhone,2014-01-01,0.0,1,True,25.0
2.56,5.0,,1.0,Winterfell,2014-03-24,iPhone,2014-01-11,0.0,1,False,0.0
1.64,4.9,5.0,1.02,King's Landing,2014-06-16,iPhone,2014-01-13,9.1,5,True,81.8
4.95,4.7,5.0,1.0,Astapor,2014-04-04,iPhone,2014-01-12,0.0,0,False,100.0
4.63,5.0,3.5,1.0,Winterfell,2014-01-05,Android,2014-01-04,0.0,2,False,0.0
18.86,5.0,5.0,1.0,Winterfell,2014-05-21,iPhone,2014-01-23,0.0,0,False,100.0
6.03,5.0,3.3,1.0,Winterfell,2014-06-22,,2014-01-06,0.0,1,True,33.3
2.0,4.8,5.0,1.0,King's Landing,2014-07-01,iPhone,2014-01-25,0.0,4,False,64.0
0.84,5.0,4.7,1.0,Astapor,2014-01-12,Android,2014-01-08,0.0,4,False,50.0
7.09,5.0,4.0,1.0,Astapor,2014-01-19,iPhone,2014-01-18,0.0,2,True,0.0
1.73,5.0,,1.0,Winterfell,2014-01-27,Android,2014-01-22,0.0,1,False,0.0
2.85,5.0,5.0,2.0,Winterfell,2014-05-26,Android,2014-01-09,100.0,0,False,0.0
1.22,5.0,,1.25,King's Landing,2014-06-07,Android,2014-01-20,50.0,0,False,0.0
0.0,5.0,4.0,1.0,Winterfell,2014-01-16,Android,2014-01-15,0.0,1,False,100.0
3.96,4.7,4.6,1.0,Astapor,2014-06-17,iPhone,2014-01-03,0.0,1,True,85.7
1.71,4.8,5.0,1.03,Astapor,2014-06-27,iPhone,2014-01-01,12.5,0,True,62.5
8.17,4.8,3.8,1.0,Winterfell,2014-06-18,Android,2014-01-11,0.0,1,False,80.0
5.55,5.0,5.0,1.33,King's Landing,2014-05-17,iPhone,2014-01-23,33.3,0,True,33.3
3.29,4.8,5.0,1.0,Astapor,2014-05-25,Android,2014-01-22,0.0,1,False,50.0
8.11,5.0,,1.0,Astapor,2014-01-19,iPhone,2014-01-18,0.0,1,True,0.0
5.96,4.8,4.9,1.0,Winterfell,2014-06-21,iPhone,2014-01-26,0.0,0,False,75.0
6.79,5.0,5.0,1.0,King's Landing,2014-01-05,iPhone,2014-01-03,0.0,1,False,0.0
2.05,5.0,4.9,1.0,Winterfell,2014-06-11,iPhone,2014-01-15,0.0,0,False,28.6
4.11,4.9,4.9,1.02,Astapor,2014-06-21,iPhone,2014-01-23,10.0,6,False,50.0
6.07,4.7,4.8,1.08,King's Landing,2014-05-05,Android,2014-01-07,11.1,22,True,88.9
5.64,5.0,5.0,1.0,King's Landing,2014-03-20,Android,2014-01-13,0.0,0,False,100.0
4.69,5.0,5.0,1.0,Astapor,2014-06-20,iPhone,2014-01-22,0.0,1,False,100.0
18.29,5.0,,1.0,Winterfell,2014-03-25,Android,2014-01-20,0.0,0,True,100.0
4.1,5.0,5.0,1.0,King's Landing,2014-01-25,Android,2014-01-19,0.0,3,False,33.3
2.93,5.0,,1.0,Winterfell,2014-02-15,iPhone,2014-01-08,0.0,0,False,0.0
7.8,5.0,5.0,1.0,Astapor,2014-05-16,iPhone,2014-01-19,0.0,1,True,100.0
2.7,5.0,4.0,1.0,Winterfell,2014-02-06,Android,2014-01-24,0.0,3,False,66.7
2.17,4.9,4.8,1.0,Winterfell,2014-05-31,iPhone,2014-01-06,0.0,5,False,61.5
3.12,4.9,4.5,1.0,Winterfell,2014-05-18,iPhone,2014-01-30,0.0,6,False,60.0
5.38,4.0,,1.0,Winterfell,2014-02-08,Android,2014-01-28,0.0,1,False,0.0
8.41,4.8,4.0,1.09,King's Landing,2014-06-22,iPhone,2014-01-24,9.1,5,True,45.5
6.16,5.0,5.0,1.0,Winterfell,2014-06-20,iPhone,2014-01-03,0.0,1,False,100.0
9.5,4.7,5.0,1.0,Astapor,2014-04-27,Android,2014-01-15,0.0,0,False,33.3
1.41,5.0,,1.0,Winterfell,2014-03-19,iPhone,2014-01-11,0.0,0,False,100.0
14.18,5.0,5.0,1.0,Astapor,2014-01-25,Android,2014-01-23,0.0,2,False,50.0
16.88,5.0,,1.0,King's Landing,2014-06-18,Android,2014-01-27,0.0,0,True,100.0
8.53,5.0,5.0,1.07,Astapor,2014-06-01,iPhone,2014-01-24,14.3,0,False,57.1
7.05,5.0,5.0,1.19,King's Landing,2014-06-29,iPhone,2014-01-18,25.0,2,False,12.5
2.67,5.0,4.0,1.0,Astapor,2014-01-16,iPhone,2014-01-11,0.0,3,False,66.7
8.44,5.0,5.0,1.0,King's Landing,2014-05-22,Android,2014-01-01,0.0,0,False,100.0
1.77,5.0,5.0,1.0,King's Landing,2014-06-30,Android,2014-01-02,0.0,0,False,100.0
3.08,4.8,4.9,1.02,King's Landing,2014-07-01,,2014-01-26,3.0,5,False,66.7
3.5,4.7,5.0,1.0,Winterfell,2014-06-25,iPhone,2014-01-01,0.0,0,False,57.1
4.67,4.2,4.9,1.18,Winterfell,2014-03-07,Android,2014-01-05,7.1,7,False,7.1
0.79,5.0,4.0,1.0,Astapor,2014-01-10,Android,2014-01-09,0.0,5,True,100.0
3.17,4.7,4.8,1.0,Astapor,2014-06-30,Android,2014-01-15,0.0,13,True,100.0
1.42,5.0,5.0,1.0,Astapor,2014-06-13,iPhone,2014-01-10,0.0,0,True,100.0
1.88,5.0,5.0,1.0,King's Landing,2014-02-21,iPhone,2014-01-27,0.0,2,False,100.0
6.28,4.9,4.7,1.0,Astapor,2014-06-30,iPhone,2014-01-14,0.0,4,True,79.2
4.29,5.0,5.0,1.0,Astapor,2014-01-26,iPhone,2014-01-25,0.0,1,True,0.0
8.88,4.7,3.5,1.0,Winterfell,2014-04-16,Android,2014-01-26,0.0,1,True,66.7
5.33,4.7,4.5,1.0,Winterfell,2014-01-02,Android,2014-01-02,0.0,3,False,100.0
9.2,4.8,4.6,1.0,Astapor,2014-04-20,iPhone,2014-01-22,0.0,0,True,60.0
3.99,4.9,4.4,1.06,Astapor,2014-06-28,iPhone,2014-01-04,11.1,0,False,66.7
14.26,5.0,,1.0,King's Landing,2014-06-23,iPhone,2014-01-14,0.0,0,True,100.0
2.76,4.7,4.8,1.04,Winterfell,2014-06-22,iPhone,2014-01-20,6.5,3,False,54.8
4.62,4.7,4.0,1.0,Winterfell,2014-06-06,iPhone,2014-01-28,0.0,5,True,50.0
3.66,4.8,5.0,1.1,Astapor,2014-02-08,Android,2014-01-11,40.0,5,False,40.0
5.77,4.9,4.7,1.07,King's Landing,2014-06-04,iPhone,2014-01-14,15.4,13,True,76.9
4.05,5.0,5.0,1.35,Winterfell,2014-06-29,iPhone,2014-01-20,20.0,2,False,80.0
1.51,4.7,4.4,1.0,Winterfell,2014-06-22,iPhone,2014-01-10,0.0,5,False,31.0
1.88,5.0,5.0,1.0,King's Landing,2014-06-09,iPhone,2014-01-06,0.0,0,False,33.3
1.43,4.3,4.5,1.0,Winterfell,2014-06-26,iPhone,2014-01-05,0.0,4,False,92.9
1.91,4.9,5.0,1.3,Winterfell,2014-06-29,iPhone,2014-01-17,21.1,5,True,56.1
3.6,4.8,4.9,1.18,Astapor,2014-06-28,iPhone,2014-01-01,20.0,7,True,46.7
4.51,4.7,5.0,1.0,Winterfell,2014-05-26,iPhone,2014-01-25,0.0,0,False,16.7
14.99,5.0,4.0,1.0,Astapor,2014-01-05,iPhone,2014-01-04,0.0,1,False,0.0
2.41,5.0,5.0,1.0,Astapor,2014-01-05,iPhone,2014-01-05,0.0,2,False,0.0
0.8,4.0,3.0,1.0,Winterfell,2014-01-11,iPhone,2014-01-03,0.0,1,False,100.0
2.44,5.0,5.0,1.5,Winterfell,2014-05-04,iPhone,2014-01-09,50.0,0,False,0.0
2.26,5.0,4.3,1.0,Astapor,2014-01-15,Android,2014-01-09,0.0,3,False,66.7
1.29,5.0,5.0,1.0,Astapor,2014-01-05,Android,2014-01-04,0.0,3,True,0.0
1.76,4.8,4.0,1.19,Winterfell,2014-06-13,iPhone,2014-01-28,50.0,3,False,50.0
14.3,5.0,,1.0,Winterfell,2014-01-18,iPhone,2014-01-17,0.0,1,False,100.0
1.24,5.0,5.0,1.0,Astapor,2014-02-20,Android,2014-01-13,0.0,0,False,100.0
4.17,5.0,,1.0,Astapor,2014-06-11,iPhone,2014-01-10,0.0,2,False,100.0
3.39,4.8,4.3,1.25,King's Landing,2014-06-04,iPhone,2014-01-03,25.0,8,False,66.7
3.98,5.0,,1.0,Astapor,2014-01-31,iPhone,2014-01-31,0.0,1,True,100.0
8.43,5.0,5.0,1.5,Winterfell,2014-01-27,Android,2014-01-09,100.0,1,False,0.0
5.42,5.0,5.0,1.0,Winterfell,2014-02-15,Android,2014-01-11,0.0,0,False,100.0
3.31,4.9,5.0,1.04,Winterfell,2014-06-12,iPhone,2014-01-17,7.7,1,False,61.5
6.67,4.9,4.3,1.04,Astapor,2014-04-06,Android,2014-01-25,14.3,2,True,57.1
1.13,4.4,5.0,1.0,Winterfell,2014-04-02,iPhone,2014-01-27,0.0,8,False,100.0
4.25,4.6,5.0,1.45,Winterfell,2014-03-16,iPhone,2014-01-11,40.0,1,True,0.0
14.24,5.0,5.0,1.0,Astapor,2014-01-31,iPhone,2014-01-25,0.0,2,False,100.0
7.96,5.0,5.0,1.0,King's Landing,2014-01-13,Android,2014-01-11,0.0,2,False,0.0
5.09,4.4,4.8,1.13,King's Landing,2014-06-25,,2014-01-23,14.3,3,False,85.7
5.28,4.6,4.1,1.33,Winterfell,2014-06-16,iPhone,2014-01-04,33.3,2,False,55.6
3.22,4.0,3.5,1.0,Winterfell,2014-01-17,iPhone,2014-01-15,0.0,5,True,100.0
3.4,4.8,4.6,1.07,Winterfell,2014-02-28,iPhone,2014-01-28,11.1,17,False,94.4
14.18,5.0,2.0,1.0,King's Landing,2014-03-30,iPhone,2014-01-07,0.0,1,True,50.0
2.02,5.0,5.0,1.0,Astapor,2014-04-09,iPhone,2014-01-18,0.0,0,False,100.0
2.98,5.0,5.0,1.0,King's Landing,2014-06-15,iPhone,2014-01-11,0.0,2,True,0.0
8.36,5.0,5.0,1.0,King's Landing,2014-06-27,Android,2014-01-15,0.0,2,False,100.0
4.88,4.9,4.9,1.07,King's Landing,2014-06-29,iPhone,2014-01-30,8.1,7,False,91.9
8.18,2.5,3.0,1.0,Winterfell,2014-04-03,iPhone,2014-01-02,0.0,0,True,100.0
3.58,4.8,5.0,1.0,Winterfell,2014-06-27,Android,2014-01-08,0.0,7,True,60.0
17.93,5.0,5.0,1.0,Winterfell,2014-06-16,iPhone,2014-01-30,0.0,0,True,100.0
6.73,5.0,,1.0,Winterfell,2014-02-28,iPhone,2014-01-15,0.0,1,True,100.0
4.64,5.0,5.0,1.0,King's Landing,2014-03-21,Android,2014-01-31,0.0,0,False,100.0
1.66,5.0,5.0,2.75,Astapor,2014-03-19,Android,2014-01-27,100.0,0,False,100.0
1.58,5.0,5.0,1.0,King's Landing,2014-06-17,iPhone,2014-01-04,0.0,1,True,100.0
3.21,5.0,4.8,1.0,Winterfell,2014-04-12,Android,2014-01-30,0.0,2,False,100.0
6.78,5.0,,1.0,Astapor,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0
5.58,5.0,4.5,1.0,Astapor,2014-06-17,Android,2014-01-02,0.0,2,True,85.7
2.91,5.0,5.0,1.0,Astapor,2014-03-06,Android,2014-01-16,0.0,0,False,100.0
2.15,4.8,4.9,1.08,King's Landing,2014-06-29,iPhone,2014-01-25,10.1,20,True,52.2
0.84,5.0,5.0,1.0,Astapor,2014-05-24,Android,2014-01-01,0.0,0,False,100.0
13.15,4.9,4.8,1.07,King's Landing,2014-06-24,iPhone,2014-01-18,15.8,4,False,84.2
3.46,5.0,3.5,1.04,Astapor,2014-05-10,Android,2014-01-31,16.7,2,False,100.0
5.93,5.0,5.0,1.0,Winterfell,2014-06-19,iPhone,2014-01-30,0.0,0,False,75.0
11.36,4.5,4.0,1.0,Winterfell,2014-04-07,iPhone,2014-01-30,0.0,0,False,100.0
1.44,5.0,,1.0,Astapor,2014-06-22,Android,2014-01-26,0.0,0,False,0.0
3.45,5.0,4.0,2.63,Astapor,2014-01-26,iPhone,2014-01-24,100.0,2,False,50.0
6.15,5.0,5.0,1.0,Astapor,2014-04-05,iPhone,2014-01-20,0.0,1,False,50.0
8.62,5.0,,1.0,Winterfell,2014-01-12,Android,2014-01-12,0.0,1,True,0.0
6.46,5.0,5.0,1.0,Astapor,2014-01-05,iPhone,2014-01-04,0.0,2,True,0.0
9.92,5.0,5.0,1.0,Astapor,2014-02-22,iPhone,2014-01-18,0.0,0,True,100.0
6.93,4.7,4.5,1.0,Winterfell,2014-03-12,iPhone,2014-01-29,0.0,3,True,44.4
1.96,5.0,4.7,1.05,King's Landing,2014-06-20,iPhone,2014-01-14,12.5,0,True,62.5
4.19,4.3,5.0,1.04,Astapor,2014-06-29,iPhone,2014-01-27,16.7,0,True,33.3
14.24,5.0,,1.0,Winterfell,2014-04-09,iPhone,2014-01-14,0.0,0,True,100.0
13.12,4.3,4.5,1.0,Winterfell,2014-03-19,Android,2014-01-18,0.0,2,False,75.0
2.05,5.0,5.0,1.0,Astapor,2014-01-26,iPhone,2014-01-26,0.0,1,False,0.0
3.5,3.8,4.8,1.06,Astapor,2014-01-28,iPhone,2014-01-23,25.0,4,False,100.0
13.92,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-16,0.0,1,False,0.0
9.01,5.0,1.0,1.0,Winterfell,2014-02-08,Android,2014-01-31,0.0,1,False,0.0
1.12,5.0,5.0,1.0,Astapor,2014-05-25,iPhone,2014-01-08,0.0,0,False,0.0
12.36,3.0,,1.0,Astapor,2014-05-28,iPhone,2014-01-17,0.0,0,True,100.0
7.24,4.5,4.0,1.0,Winterfell,2014-06-14,iPhone,2014-01-11,0.0,0,False,0.0
13.9,5.0,5.0,1.0,Astapor,2014-02-28,Android,2014-01-26,0.0,1,False,100.0
0.0,5.0,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,1,False,0.0
4.14,4.7,4.5,1.01,Winterfell,2014-06-27,iPhone,2014-01-05,2.4,2,False,71.1
4.72,5.0,4.3,1.0,Astapor,2014-03-06,iPhone,2014-01-13,0.0,2,True,66.7
10.14,5.0,5.0,1.0,Winterfell,2014-06-09,iPhone,2014-01-16,0.0,1,False,33.3
3.12,4.8,5.0,1.0,Winterfell,2014-06-15,iPhone,2014-01-15,0.0,7,True,61.9
16.96,5.0,5.0,1.0,King's Landing,2014-06-22,iPhone,2014-01-19,0.0,0,False,0.0
2.73,5.0,,1.0,Astapor,2014-03-16,iPhone,2014-01-19,0.0,1,False,0.0
3.63,4.9,5.0,1.23,King's Landing,2014-06-29,iPhone,2014-01-25,36.6,3,True,56.1
1.21,5.0,5.0,1.05,Astapor,2014-01-16,iPhone,2014-01-11,10.0,10,True,70.0
8.82,4.4,4.7,1.0,Winterfell,2014-04-18,iPhone,2014-01-09,0.0,3,False,66.7
4.08,4.7,4.9,1.0,Astapor,2014-06-25,iPhone,2014-01-19,0.0,7,False,70.6
7.1,5.0,,1.0,Winterfell,2014-02-08,Android,2014-01-19,0.0,1,False,0.0
1.34,3.5,5.0,1.0,King's Landing,2014-06-06,iPhone,2014-01-10,0.0,0,True,60.0
4.43,4.7,4.7,1.21,Winterfell,2014-03-09,Android,2014-01-18,15.4,6,True,23.1
2.34,5.0,5.0,1.04,Astapor,2014-03-16,iPhone,2014-01-01,14.3,0,False,57.1
2.59,4.9,5.0,1.03,Astapor,2014-06-10,,2014-01-24,10.5,1,False,94.7
3.09,4.8,5.0,1.07,King's Landing,2014-05-19,iPhone,2014-01-22,16.7,1,False,66.7
4.03,4.2,4.0,1.46,Astapor,2014-06-21,iPhone,2014-01-25,33.3,1,False,50.0
2.64,4.3,4.4,2.07,Winterfell,2014-06-10,iPhone,2014-01-25,71.4,6,True,57.1
2.22,4.6,5.0,1.27,Astapor,2014-06-29,iPhone,2014-01-19,21.4,4,False,21.4
1.91,5.0,5.0,1.0,Winterfell,2014-04-20,iPhone,2014-01-24,0.0,1,False,50.0
13.75,5.0,5.0,1.0,King's Landing,2014-01-22,iPhone,2014-01-14,0.0,2,False,100.0
3.05,4.9,5.0,1.0,King's Landing,2014-06-16,iPhone,2014-01-24,0.0,0,False,85.7
3.14,5.0,,1.0,Winterfell,2014-05-17,Android,2014-01-18,0.0,1,False,50.0
6.01,5.0,4.7,1.0,Astapor,2014-04-02,iPhone,2014-01-24,0.0,0,False,100.0
3.3,5.0,4.2,1.0,Winterfell,2014-05-18,iPhone,2014-01-11,0.0,2,False,37.5
4.93,5.0,5.0,1.15,Astapor,2014-05-03,Android,2014-01-23,20.0,2,False,80.0
3.7,4.5,3.5,1.02,Winterfell,2014-06-14,iPhone,2014-01-26,3.7,3,False,92.6
1.57,5.0,5.0,1.25,Winterfell,2014-01-10,iPhone,2014-01-09,50.0,2,False,100.0
2.39,5.0,3.5,1.0,Astapor,2014-01-18,Android,2014-01-14,0.0,5,False,100.0
11.61,4.0,4.0,1.0,Winterfell,2014-04-05,iPhone,2014-01-25,0.0,1,False,0.0
1.63,4.0,4.0,1.0,Winterfell,2014-01-16,iPhone,2014-01-13,0.0,7,True,100.0
5.28,4.8,4.3,1.0,Astapor,2014-03-24,Android,2014-01-05,0.0,5,True,50.0
5.74,5.0,4.5,1.0,Winterfell,2014-06-26,iPhone,2014-01-06,0.0,2,False,87.5
3.51,5.0,,1.0,Winterfell,2014-05-21,iPhone,2014-01-28,0.0,0,False,66.7
4.95,4.8,5.0,1.0,Winterfell,2014-06-20,iPhone,2014-01-31,0.0,1,False,100.0
4.95,5.0,5.0,1.25,King's Landing,2014-02-23,Android,2014-01-17,25.0,3,False,25.0
2.57,5.0,,1.0,Winterfell,2014-06-20,Android,2014-01-16,0.0,0,True,100.0
2.91,4.9,5.0,1.0,King's Landing,2014-06-27,Android,2014-01-18,0.0,2,True,55.6
0.93,5.0,5.0,1.0,Astapor,2014-02-12,iPhone,2014-01-14,0.0,1,False,100.0
2.7,5.0,,1.0,Winterfell,2014-01-09,iPhone,2014-01-08,0.0,1,False,100.0
6.67,5.0,5.0,1.0,King's Landing,2014-06-20,iPhone,2014-01-16,0.0,0,True,92.9
25.29,5.0,4.5,1.0,King's Landing,2014-01-30,iPhone,2014-01-29,0.0,2,False,100.0
3.23,5.0,,1.5,Winterfell,2014-01-19,Android,2014-01-18,100.0,1,False,0.0
2.71,5.0,5.0,1.0,King's Landing,2014-05-19,iPhone,2014-01-06,0.0,1,False,100.0
1.86,5.0,4.0,1.0,Astapor,2014-05-05,Android,2014-01-07,0.0,0,True,100.0
3.07,5.0,5.0,1.0,Astapor,2014-01-09,Android,2014-01-06,0.0,2,True,100.0
2.4,5.0,5.0,1.0,King's Landing,2014-01-02,iPhone,2014-01-01,0.0,1,False,100.0
3.18,5.0,,3.0,Astapor,2014-01-26,iPhone,2014-01-25,100.0,1,False,0.0
2.38,5.0,,1.0,Astapor,2014-03-30,iPhone,2014-01-21,0.0,0,True,0.0
2.61,5.0,5.0,1.0,Astapor,2014-04-16,iPhone,2014-01-11,0.0,0,False,100.0
2.63,4.8,5.0,1.06,Winterfell,2014-06-21,iPhone,2014-01-11,7.7,4,True,7.7
2.27,5.0,4.0,1.0,King's Landing,2014-06-25,iPhone,2014-01-29,0.0,0,True,100.0
7.21,4.5,5.0,1.06,King's Landing,2014-06-27,,2014-01-11,7.7,0,True,51.3
5.09,5.0,5.0,1.0,Winterfell,2014-06-15,Android,2014-01-11,0.0,0,True,60.0
129.89,5.0,,1.0,King's Landing,2014-03-09,,2014-01-04,0.0,0,False,0.0
2.25,5.0,4.0,1.0,Winterfell,2014-01-29,iPhone,2014-01-22,0.0,2,False,100.0
1.41,,5.0,1.0,Winterfell,2014-02-08,Android,2014-01-18,0.0,1,False,100.0
21.07,5.0,4.5,1.0,Winterfell,2014-06-29,Android,2014-01-27,0.0,0,False,66.7
